Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,RPE
2025-07-20 10:44:33,"Morning Workout",58m,"Seated Row (Cable)",2,67.0,10.0,0,0.0,
2025-07-20 10:44:33,"Morning Workout",58m,"Seated Row (Cable)",3,67.0,10.0,0,0.0,
2025-07-20 10:44:33,"Morning Workout",58m,"Pulldown (Cable)",1,21.0,12.0,0,0.0,
2025-07-20 10:44:33,"Morning Workout",58m,"Pulldown (Cable)",2,24.5,12.0,0,0.0,
2025-07-20 10:44:33,"Morning Workout",58m,"Pulldown (Cable)",3,21.0,12.0,0,0.0,
2025-07-20 10:44:33,"Morning Workout",58m,"Arnold Press (Dumbbell)",1,16.0,12.0,0,0.0,
2025-07-20 10:44:33,"Morning Workout",58m,"Arnold Press (Dumbbell)",2,18.0,10.0,0,0.0,
2025-07-20 10:44:33,"Morning Workout",58m,"Arnold Press (Dumbbell)",3,18.0,10.0,0,0.0,
2025-07-20 10:44:33,"Morning Workout",58m,"Lateral Raise (Cable)",1,5.0,10.0,0,0.0,
2025-07-20 10:44:33,"Morning Workout",58m,"Lateral Raise (Cable)",2,5.0,10.0,0,0.0,
2025-07-20 10:44:33,"Morning Workout",58m,"Lateral Raise (Cable)",3,5.0,10.0,0,0.0,
2025-07-20 10:44:33,"Morning Workout",58m,"Bicep Curl (Cable)",1,12.5,10.0,0,0.0,
2025-07-20 10:44:33,"Morning Workout",58m,"Bicep Curl (Cable)",2,10.0,12.0,0,0.0,
2025-07-20 10:44:33,"Morning Workout",58m,"Bicep Curl (Cable)",3,10.0,12.0,0,0.0,
2025-07-21 15:26:55,"Afternoon Workout",1h 36m,"Bench Press (Barbell)",W,40.0,10.0,0,0.0,
2025-07-21 15:26:55,"Afternoon Workout",1h 36m,"Bench Press (Barbell)",1,60.0,5.0,0,0.0,
2025-07-21 15:26:55,"Afternoon Workout",1h 36m,"Bench Press (Barbell)",2,70.0,5.0,0,0.0,
2025-07-21 15:26:55,"Afternoon Workout",1h 36m,"Bench Press (Barbell)",3,77.5,3.0,0,0.0,
2025-07-21 15:26:55,"Afternoon Workout",1h 36m,"Bench Press (Barbell)",4,80.0,1.0,0,0.0,
2025-07-21 15:26:55,"Afternoon Workout",1h 36m,"Bench Press (Barbell)",5,65.0,5.0,0,0.0,
2025-07-21 15:26:55,"Afternoon Workout",1h 36m,"Cable Crossover (Low)",1,13.75,8.0,0,0.0,
2025-07-21 15:26:55,"Afternoon Workout",1h 36m,"Cable Crossover (Low)",2,13.75,8.0,0,0.0,
2025-07-21 15:26:55,"Afternoon Workout",1h 36m,"Cable Crossover (Low)",3,13.75,8.0,0,0.0,
2025-07-21 15:26:55,"Afternoon Workout",1h 36m,"Romanian Deadlift (Barbell)",W,20.0,10.0,0,0.0,
2025-07-21 15:26:55,"Afternoon Workout",1h 36m,"Romanian Deadlift (Barbell)",W,40.0,6.0,0,0.0,
2025-07-21 15:26:55,"Afternoon Workout",1h 36m,"Romanian Deadlift (Barbell)",1,60.0,6.0,0,0.0,
2025-07-21 15:26:55,"Afternoon Workout",1h 36m,"Romanian Deadlift (Barbell)",2,70.0,5.0,0,0.0,
2025-07-21 15:26:55,"Afternoon Workout",1h 36m,"Romanian Deadlift (Barbell)",3,75.0,5.0,0,0.0,
2025-07-21 15:26:55,"Afternoon Workout",1h 36m,"Romanian Deadlift (Barbell)",4,60.0,6.0,0,0.0,
2025-07-21 15:26:55,"Afternoon Workout",1h 36m,"Leg Press",1,130.0,10.0,0,0.0,
2025-07-21 15:26:55,"Afternoon Workout",1h 36m,"Leg Press",2,150.0,8.0,0,0.0,
2025-07-21 15:26:55,"Afternoon Workout",1h 36m,"Leg Press",3,170.0,6.0,0,0.0,
2025-07-21 15:26:55,"Afternoon Workout",1h 36m,"One Handed Triceps Pull",1,12.5,8.0,0,0.0,
2025-07-21 15:26:55,"Afternoon Workout",1h 36m,"One Handed Triceps Pull",2,12.5,8.0,0,0.0,
2025-07-21 15:26:55,"Afternoon Workout",1h 36m,"One Handed Triceps Pull",3,12.5,8.0,0,0.0,
2025-07-21 15:26:55,"Afternoon Workout",1h 36m,"Triceps Dip",1,0.0,20.0,0,0.0,
2025-07-23 11:21:54,"Morning Workout",59m,"Single Arm Vertical Iso-Lateral Row (Machine)",W,40.0,10.0,0,0.0,
2025-07-23 11:21:54,"Morning Workout",59m,"Single Arm Vertical Iso-Lateral Row (Machine)",1,70.0,5.0,0,0.0,
2025-07-23 11:21:54,"Morning Workout",59m,"Single Arm Vertical Iso-Lateral Row (Machine)",2,75.0,5.0,0,0.0,
2025-07-23 11:21:54,"Morning Workout",59m,"Single Arm Vertical Iso-Lateral Row (Machine)",3,80.0,3.0,0,0.0,
2025-07-23 11:21:54,"Morning Workout",59m,"Single Arm Vertical Iso-Lateral Row (Machine)",4,60.0,8.0,0,0.0,
2025-07-23 11:21:54,"Morning Workout",59m,"Pull Up",1,10.0,3.0,0,0.0,
2025-07-23 11:21:54,"Morning Workout",59m,"Pull Up",2,10.0,3.0,0,0.0,
2025-07-23 11:21:54,"Morning Workout",59m,"Pull Up",3,5.0,6.0,0,0.0,
2025-07-23 11:21:54,"Morning Workout",59m,"Pull Up",4,5.0,6.0,0,0.0,
2025-07-23 11:21:54,"Morning Workout",59m,"Pull Up",5,0.0,5.0,0,0.0,
2025-07-23 11:21:54,"Morning Workout",59m,"Shoulder Press (Plate Loaded)",W,20.0,8.0,0,0.0,
2025-07-23 11:21:54,"Morning Workout",59m,"Shoulder Press (Plate Loaded)",1,45.0,6.0,0,0.0,
2025-07-23 11:21:54,"Morning Workout",59m,"Shoulder Press (Plate Loaded)",2,50.0,6.0,0,0.0,
2025-07-23 11:21:54,"Morning Workout",59m,"Shoulder Press (Plate Loaded)",3,52.5,4.0,0,0.0,
2025-07-23 11:21:54,"Morning Workout",59m,"Shoulder Press (Plate Loaded)",4,40.0,8.0,0,0.0,
2025-07-23 11:21:54,"Morning Workout",59m,"Lateral Raise (Machine)",1,32.5,8.0,0,0.0,
2025-07-23 11:21:54,"Morning Workout",59m,"Lateral Raise (Machine)",2,30.0,8.0,0,0.0,
2025-07-23 11:21:54,"Morning Workout",59m,"Lateral Raise (Machine)",3,30.0,8.0,0,0.0,
2025-07-23 11:21:54,"Morning Workout",59m,"Bicep Curl (Barbell)",1,30.0,6.0,0,0.0,
2025-07-23 11:21:54,"Morning Workout",59m,"Bicep Curl (Barbell)",2,30.0,6.0,0,0.0,
2025-07-23 11:21:54,"Morning Workout",59m,"Bicep Curl (Barbell)",3,30.0,6.0,0,0.0,
2025-07-23 11:21:54,"Morning Workout",59m,"Hanging Leg Raise",1,0,10.0,0,0.0,
2025-07-23 11:21:54,"Morning Workout",59m,"Hanging Leg Raise",2,0,10.0,0,0.0,
2025-07-23 11:21:54,"Morning Workout",59m,"Hanging Leg Raise",3,0,10.0,0,0.0,
2025-07-24 11:09:29,"Morning Workout",38m,"Chest Press (Machine)",W,42.5,8.0,0,0.0,
2025-07-24 11:09:29,"Morning Workout",38m,"Chest Press (Machine)",1,60.0,8.0,0,0.0,
2025-07-24 11:09:29,"Morning Workout",38m,"Chest Press (Machine)",2,60.0,8.0,0,0.0,
2025-07-24 11:09:29,"Morning Workout",38m,"Chest Press (Machine)",3,62.5,8.0,0,0.0,
2025-07-24 11:09:29,"Morning Workout",38m,"Chest Fly",1,65.0,12.0,0,0.0,
2025-07-24 11:09:29,"Morning Workout",38m,"Chest Fly",2,70.0,8.0,0,0.0,
2025-07-24 11:09:29,"Morning Workout",38m,"Chest Fly",3,70.0,8.0,0,0.0,
2025-07-24 11:09:29,"Morning Workout",38m,"Bulgarian Split Squat",1,12.0,10.0,0,0.0,
2025-07-24 11:09:29,"Morning Workout",38m,"Bulgarian Split Squat",2,12.0,10.0,0,0.0,
2025-07-24 11:09:29,"Morning Workout",38m,"Leg Extension (Machine)",1,20.0,12.0,0,0.0,
2025-07-24 11:09:29,"Morning Workout",38m,"Leg Extension (Machine)",2,20.0,12.0,0,0.0,
2025-07-24 11:09:29,"Morning Workout",38m,"Leg Extension (Machine)",3,20.0,12.0,0,0.0,
2025-07-24 11:09:29,"Morning Workout",38m,"Triceps Dip",1,0.0,10.0,0,0.0,
2025-07-24 11:09:29,"Morning Workout",38m,"Triceps Dip",2,0.0,8.0,0,0.0,
2025-07-26 15:39:00,"Afternoon Workout",1h 21m,"Lat Pulldown (Cable)",1,50.0,15.0,0,0.0,
2025-07-26 15:39:00,"Afternoon Workout",1h 21m,"Lat Pulldown (Cable)",2,57.0,12.0,0,0.0,
2025-07-26 15:39:00,"Afternoon Workout",1h 21m,"Lat Pulldown (Cable)",3,57.0,10.0,0,0.0,
2025-07-26 15:39:00,"Afternoon Workout",1h 21m,"Lat Pulldown (Cable)",4,50.0,12.0,0,0.0,
2025-07-26 15:39:00,"Afternoon Workout",1h 21m,"Pulldown (Cable)",1,21.0,15.0,0,0.0,
2025-07-26 15:39:00,"Afternoon Workout",1h 21m,"Pulldown (Cable)",2,21.0,12.0,0,0.0,
2025-07-26 15:39:00,"Afternoon Workout",1h 21m,"Pulldown (Cable)",3,18.75,15.0,0,0.0,
2025-07-26 15:39:00,"Afternoon Workout",1h 21m,"Face Pull (Cable)",1,11.25,15.0,0,0.0,
2025-07-26 15:39:00,"Afternoon Workout",1h 21m,"Face Pull (Cable)",2,13.75,12.0,0,0.0,
2025-07-26 15:39:00,"Afternoon Workout",1h 21m,"Face Pull (Cable)",3,15.0,10.0,0,0.0,
2025-07-26 15:39:00,"Afternoon Workout",1h 21m,"Lateral Raise (Cable)",1,5.0,10.0,0,0.0,
2025-07-26 15:39:00,"Afternoon Workout",1h 21m,"Lateral Raise (Cable)",2,5.0,10.0,0,0.0,
2025-07-26 15:39:00,"Afternoon Workout",1h 21m,"Lateral Raise (Cable)",3,5.0,10.0,0,0.0,
2025-07-26 15:39:00,"Afternoon Workout",1h 21m,"Bicep Curl (Cable)",1,10.0,12.0,0,0.0,
2025-07-26 15:39:00,"Afternoon Workout",1h 21m,"Bicep Curl (Cable)",2,10.0,12.0,0,0.0,
2025-07-26 15:39:00,"Afternoon Workout",1h 21m,"Bicep Curl (Cable)",3,10.0,12.0,0,0.0,
2025-07-26 15:39:00,"Afternoon Workout",1h 21m,"Decline Crunch",1,10.0,15.0,0,0.0,
2025-07-26 15:39:00,"Afternoon Workout",1h 21m,"Decline Crunch",2,10.0,15.0,0,0.0,
2025-07-26 15:39:00,"Afternoon Workout",1h 21m,"Decline Crunch",3,10.0,15.0,0,0.0,
2025-07-28 17:01:06,"Afternoon Workout",1h 3m,"Bench Press (Barbell)",W,40.0,10.0,0,0.0,
2025-07-28 17:01:06,"Afternoon Workout",1h 3m,"Bench Press (Barbell)",1,60.0,5.0,0,0.0,
2025-07-28 17:01:06,"Afternoon Workout",1h 3m,"Bench Press (Barbell)",2,80.0,2.0,0,0.0,
2025-07-28 17:01:06,"Afternoon Workout",1h 3m,"Bench Press (Barbell)",3,75.0,4.0,0,0.0,
2025-07-28 17:01:06,"Afternoon Workout",1h 3m,"Bench Press (Barbell)",4,70.0,5.0,0,0.0,
2025-07-28 17:01:06,"Afternoon Workout",1h 3m,"Bench Press (Barbell)",5,65.0,6.0,0,0.0,
2025-07-28 17:01:06,"Afternoon Workout",1h 3m,"Decline Chest Press",1,80.0,6.0,0,0.0,
2025-07-28 17:01:06,"Afternoon Workout",1h 3m,"Decline Chest Press",2,80.0,6.0,0,0.0,
2025-07-28 17:01:06,"Afternoon Workout",1h 3m,"Decline Chest Press",3,90.0,5.0,0,0.0,
2025-07-28 17:01:06,"Afternoon Workout",1h 3m,"Decline Chest Press",4,60.0,8.0,0,0.0,
2025-07-28 17:01:06,"Afternoon Workout",1h 3m,"Pendulum Squat",1,0.0,8.0,0,0.0,
2025-07-28 17:01:06,"Afternoon Workout",1h 3m,"Pendulum Squat",2,20.0,8.0,0,0.0,
2025-07-28 17:01:06,"Afternoon Workout",1h 3m,"Hip Abductor (Machine)",1,30.0,8.0,0,0.0,
2025-07-28 17:01:06,"Afternoon Workout",1h 3m,"Hip Abductor (Machine)",2,35.0,8.0,0,0.0,
2025-07-28 17:01:06,"Afternoon Workout",1h 3m,"Hip Abductor (Machine)",3,35.0,8.0,0,0.0,
2025-07-28 17:01:06,"Afternoon Workout",1h 3m,"One Handed Triceps Pull",1,11.25,10.0,0,0.0,
2025-07-28 17:01:06,"Afternoon Workout",1h 3m,"One Handed Triceps Pull",2,11.25,10.0,0,0.0,
2025-07-28 17:01:06,"Afternoon Workout",1h 3m,"One Handed Triceps Pull",3,11.25,10.0,0,0.0,
2025-07-28 17:01:06,"Afternoon Workout",1h 3m,"Cable Twist",1,11.25,10.0,0,0.0,
2025-07-28 17:01:06,"Afternoon Workout",1h 3m,"Cable Twist",2,11.25,10.0,0,0.0,
2025-07-28 17:01:06,"Afternoon Workout",1h 3m,"Cable Twist",3,11.25,10.0,0,0.0,
2025-07-30 11:12:17,"Morning Workout",1h 8m,"Seated Row (Cable)",1,60.0,10.0,0,0.0,
2025-07-30 11:12:17,"Morning Workout",1h 8m,"Seated Row (Cable)",2,67.0,8.0,0,0.0,
2025-07-30 11:12:17,"Morning Workout",1h 8m,"Seated Row (Cable)",3,77.0,6.0,0,0.0,
2025-07-30 11:12:17,"Morning Workout",1h 8m,"Seated Row (Cable)",4,60.0,10.0,0,0.0,
2025-07-30 11:12:17,"Morning Workout",1h 8m,"Chin Up",1,10.0,5.0,0,0.0,
2025-07-30 11:12:17,"Morning Workout",1h 8m,"Chin Up",2,10.0,5.0,0,0.0,
2025-07-30 11:12:17,"Morning Workout",1h 8m,"Chin Up",3,10.0,5.0,0,0.0,
2025-07-30 11:12:17,"Morning Workout",1h 8m,"Chin Up",4,0.0,10.0,0,0.0,
2025-07-30 11:12:17,"Morning Workout",1h 8m,"Shoulder Press (Machine)",1,50.0,8.0,0,0.0,
2025-07-30 11:12:17,"Morning Workout",1h 8m,"Shoulder Press (Machine)",2,55.0,6.0,0,0.0,
2025-07-30 11:12:17,"Morning Workout",1h 8m,"Shoulder Press (Machine)",3,57.5,5.0,0,0.0,
2025-07-30 11:12:17,"Morning Workout",1h 8m,"Shoulder Press (Machine)",4,42.5,8.0,0,0.0,
2025-07-30 11:12:17,"Morning Workout",1h 8m,"Lateral Raise (Dumbbell)",1,9.0,8.0,0,0.0,
2025-07-30 11:12:17,"Morning Workout",1h 8m,"Lateral Raise (Dumbbell)",2,9.0,8.0,0,0.0,
2025-07-30 11:12:17,"Morning Workout",1h 8m,"Lateral Raise (Dumbbell)",3,9.0,8.0,0,0.0,
2025-07-30 11:12:17,"Morning Workout",1h 8m,"Bicep Curl (Barbell)",1,30.0,6.0,0,0.0,
2025-07-30 11:12:17,"Morning Workout",1h 8m,"Bicep Curl (Barbell)",2,30.0,6.0,0,0.0,
2025-07-30 11:12:17,"Morning Workout",1h 8m,"Bicep Curl (Barbell)",3,30.0,6.0,0,0.0,
2025-07-30 11:12:17,"Morning Workout",1h 8m,"Hanging Leg Raise",1,0,10.0,0,0.0,
2025-07-30 11:12:17,"Morning Workout",1h 8m,"Hanging Leg Raise",2,0,10.0,0,0.0,
2025-07-30 11:12:17,"Morning Workout",1h 8m,"Hanging Leg Raise",3,0,10.0,0,0.0,
2025-07-31 15:36:17,"Afternoon Workout",1h 44m,"Incline Bench Press (Dumbbell)",1,12.5,12.0,0,0.0,
2025-07-31 15:36:17,"Afternoon Workout",1h 44m,"Bench Press (Barbell)",1,60.0,8.0,0,0.0,
2025-07-31 15:36:17,"Afternoon Workout",1h 44m,"Bench Press (Barbell)",2,50.0,10.0,0,0.0,
2025-07-31 15:36:17,"Afternoon Workout",1h 44m,"Bench Press (Barbell)",3,50.0,10.0,0,0.0,
2025-07-31 15:36:17,"Afternoon Workout",1h 44m,"Chest Fly",1,45.0,12.0,0,0.0,
2025-07-31 15:36:17,"Afternoon Workout",1h 44m,"Chest Fly",2,45.0,10.0,0,0.0,
2025-07-31 15:36:17,"Afternoon Workout",1h 44m,"Chest Fly",3,45.0,10.0,0,0.0,
2025-07-31 15:36:17,"Afternoon Workout",1h 44m,"Lying Leg Curl (Machine)",1,5.0,8.0,0,0.0,
2025-07-31 15:36:17,"Afternoon Workout",1h 44m,"Lying Leg Curl (Machine)",2,5.0,8.0,0,0.0,
2025-07-31 15:36:17,"Afternoon Workout",1h 44m,"Leg Extension (Machine)",1,10.0,10.0,0,0.0,
2025-07-31 15:36:17,"Afternoon Workout",1h 44m,"Leg Extension (Machine)",2,10.0,10.0,0,0.0,
2025-07-31 15:36:17,"Afternoon Workout",1h 44m,"One Handed Triceps Pull",1,5.0,10.0,0,0.0,
2025-07-31 15:36:17,"Afternoon Workout",1h 44m,"One Handed Triceps Pull",2,5.0,10.0,0,0.0,
2025-07-31 15:36:17,"Afternoon Workout",1h 44m,"One Handed Triceps Pull",3,5.0,10.0,0,0.0,
2025-07-31 15:36:17,"Afternoon Workout",1h 44m,"Bicep Curl (Cable)",1,5.0,8.0,0,0.0,
2025-07-31 15:36:17,"Afternoon Workout",1h 44m,"Bicep Curl (Cable)",2,5.0,10.0,0,0.0,
2025-07-31 15:36:17,"Afternoon Workout",1h 44m,"Bicep Curl (Cable)",3,5.0,10.0,0,0.0,
2025-08-02 17:08:09,"Afternoon Workout",40m,"Seated Row (Cable)",1,47.0,10.0,0,0.0,
2025-08-02 17:08:09,"Afternoon Workout",40m,"Seated Row (Cable)",2,40.0,12.0,0,0.0,
2025-08-02 17:08:09,"Afternoon Workout",40m,"Seated Row (Cable)",3,40.0,12.0,0,0.0,
2025-08-02 17:08:09,"Afternoon Workout",40m,"Lat Pulldown (Cable)",1,47.0,12.0,0,0.0,
2025-08-02 17:08:09,"Afternoon Workout",40m,"Lat Pulldown (Cable)",2,47.0,12.0,0,0.0,
2025-08-02 17:08:09,"Afternoon Workout",40m,"Lat Pulldown (Cable)",3,40.0,12.0,0,0.0,
2025-08-02 17:08:09,"Afternoon Workout",40m,"Lateral Raise (Cable)",1,2.5,12.0,0,0.0,
2025-08-02 17:08:09,"Afternoon Workout",40m,"Lateral Raise (Cable)",2,2.5,12.0,0,0.0,
2025-08-02 17:08:09,"Afternoon Workout",40m,"Lateral Raise (Cable)",3,2.5,12.0,0,0.0,
2025-08-02 17:08:09,"Afternoon Workout",40m,"Reverse Fly (Machine)",1,30.0,12.0,0,0.0,
2025-08-02 17:08:09,"Afternoon Workout",40m,"Reverse Fly (Machine)",2,30.0,12.0,0,0.0,
2025-08-02 17:08:09,"Afternoon Workout",40m,"Reverse Fly (Machine)",3,30.0,12.0,0,0.0,
2025-08-02 17:08:09,"Afternoon Workout",40m,"Bicep Curl (Cable)",1,5.0,10.0,0,0.0,
2025-08-02 17:08:09,"Afternoon Workout",40m,"Bicep Curl (Cable)",2,5.0,12.0,0,0.0,
2025-08-04 10:49:53,"Morning Workout",49m,"Incline Chest Press (Machine)",W,40.0,10.0,0,0.0,
2025-08-04 10:49:53,"Morning Workout",49m,"Incline Chest Press (Machine)",1,60.0,10.0,0,0.0,
2025-08-04 10:49:53,"Morning Workout",49m,"Incline Chest Press (Machine)",2,65.0,10.0,0,0.0,
2025-08-04 10:49:53,"Morning Workout",49m,"Incline Chest Press (Machine)",3,60.0,8.0,0,0.0,
2025-08-04 10:49:53,"Morning Workout",49m,"Chest Fly",1,65.0,10.0,0,0.0,
2025-08-04 10:49:53,"Morning Workout",49m,"Chest Fly",2,70.0,8.0,0,0.0,
2025-08-04 10:49:53,"Morning Workout",49m,"Chest Fly",3,65.0,10.0,0,0.0,
2025-08-04 10:49:53,"Morning Workout",49m,"Romanian Deadlift (Dumbbell)",1,24.0,8.0,0,0.0,
2025-08-04 10:49:53,"Morning Workout",49m,"Romanian Deadlift (Dumbbell)",2,24.0,8.0,0,0.0,
2025-08-04 10:49:53,"Morning Workout",49m,"Romanian Deadlift (Dumbbell)",3,24.0,8.0,0,0.0,
2025-08-04 10:49:53,"Morning Workout",49m,"Lying Leg Curl (Machine)",1,5.0,8.0,0,0.0,
2025-08-04 10:49:53,"Morning Workout",49m,"Lying Leg Curl (Machine)",2,5.0,8.0,0,0.0,
2025-08-04 10:49:53,"Morning Workout",49m,"Lying Leg Curl (Machine)",3,5.0,8.0,0,0.0,
2025-08-04 10:49:53,"Morning Workout",49m,"Triceps Pushdown (Cable - Straight Bar)",1,23.75,12.0,0,0.0,
2025-08-04 10:49:53,"Morning Workout",49m,"Triceps Pushdown (Cable - Straight Bar)",2,28.0,10.0,0,0.0,
2025-08-04 10:49:53,"Morning Workout",49m,"Triceps Pushdown (Cable - Straight Bar)",3,28.0,10.0,0,0.0,
2025-08-04 10:49:53,"Morning Workout",49m,"V Up",1,0,10.0,0,0.0,
2025-08-04 10:49:53,"Morning Workout",49m,"V Up",2,0,10.0,0,0.0,
2025-08-04 10:49:53,"Morning Workout",49m,"V Up",3,0,10.0,0,0.0,
2025-08-06 11:10:05,"Morning Workout",40m,"Pull Up",1,5.0,8.0,0,0.0,
2025-08-06 11:10:05,"Morning Workout",40m,"Pull Up",2,5.0,8.0,0,0.0,
2025-08-06 11:10:05,"Morning Workout",40m,"Pull Up",3,5.0,6.0,0,0.0,
2025-08-06 11:10:05,"Morning Workout",40m,"Pulldown (Cable)",1,24.5,12.0,0,0.0,
2025-08-06 11:10:05,"Morning Workout",40m,"Pulldown (Cable)",2,28.0,8.0,0,0.0,
2025-08-06 11:10:05,"Morning Workout",40m,"Pulldown (Cable)",3,28.0,10.0,0,0.0,
2025-08-06 11:10:05,"Morning Workout",40m,"Arnold Press (Dumbbell)",1,18.0,10.0,0,0.0,
2025-08-06 11:10:05,"Morning Workout",40m,"Arnold Press (Dumbbell)",2,18.0,10.0,0,0.0,
2025-08-06 11:10:05,"Morning Workout",40m,"Arnold Press (Dumbbell)",3,18.0,10.0,0,0.0,
2025-08-06 11:10:05,"Morning Workout",40m,"Lateral Raise (Cable)",1,5.0,10.0,0,0.0,
2025-08-06 11:10:05,"Morning Workout",40m,"Lateral Raise (Cable)",2,5.0,10.0,0,0.0,
2025-08-06 11:10:05,"Morning Workout",40m,"Lateral Raise (Cable)",3,5.0,8.0,0,0.0,
2025-08-06 11:10:05,"Morning Workout",40m,"Bicep Curl (Cable)",1,10.0,12.0,0,0.0,
2025-08-06 11:10:05,"Morning Workout",40m,"Bicep Curl (Cable)",2,10.0,12.0,0,0.0,
2025-08-06 11:10:05,"Morning Workout",40m,"Bicep Curl (Cable)",3,10.0,10.0,0,0.0,
2025-08-06 11:10:05,"Morning Workout",40m,"Hanging Leg Raise",1,0,15.0,0,0.0,
2025-08-06 11:10:05,"Morning Workout",40m,"Hanging Leg Raise",2,0,15.0,0,0.0,
2025-08-07 11:11:03,"Morning Workout",1h 4m,"Bench Press (Barbell)",1,40.0,8.0,0,0.0,
2025-08-07 11:11:03,"Morning Workout",1h 4m,"Bench Press (Barbell)",2,60.0,5.0,0,0.0,
2025-08-07 11:11:03,"Morning Workout",1h 4m,"Bench Press (Barbell)",3,70.0,5.0,0,0.0,
2025-08-07 11:11:03,"Morning Workout",1h 4m,"Bench Press (Barbell)",4,75.0,3.0,0,0.0,
2025-08-07 11:11:03,"Morning Workout",1h 4m,"Bench Press (Barbell)",5,80.0,1.0,0,0.0,
2025-08-07 11:11:03,"Morning Workout",1h 4m,"Bench Press (Barbell)",6,65.0,6.0,0,0.0,
2025-08-07 11:11:03,"Morning Workout",1h 4m,"Decline Chest Press",1,80.0,6.0,0,0.0,
2025-08-07 11:11:03,"Morning Workout",1h 4m,"Decline Chest Press",2,85.0,5.0,0,0.0,
2025-08-07 11:11:03,"Morning Workout",1h 4m,"Decline Chest Press",3,90.0,5.0,0,0.0,
2025-08-07 11:11:03,"Morning Workout",1h 4m,"Decline Chest Press",4,60.0,8.0,0,0.0,
2025-08-07 11:11:03,"Morning Workout",1h 4m,"Leg Press",1,130.0,8.0,0,0.0,
2025-08-07 11:11:03,"Morning Workout",1h 4m,"Leg Press",2,150.0,8.0,0,0.0,
2025-08-07 11:11:03,"Morning Workout",1h 4m,"Leg Press",3,150.0,8.0,0,0.0,
2025-08-07 11:11:03,"Morning Workout",1h 4m,"Hip Abductor (Machine)",1,35.0,8.0,0,0.0,
2025-08-07 11:11:03,"Morning Workout",1h 4m,"Hip Abductor (Machine)",2,35.0,8.0,0,0.0,
2025-08-07 11:11:03,"Morning Workout",1h 4m,"Hip Abductor (Machine)",3,35.0,8.0,0,0.0,
2025-08-07 11:11:03,"Morning Workout",1h 4m,"Decline Crunch",1,10.0,15.0,0,0.0,
2025-08-07 11:11:03,"Morning Workout",1h 4m,"Decline Crunch",2,10.0,15.0,0,0.0,
2025-08-07 11:11:03,"Morning Workout",1h 4m,"Decline Crunch",3,10.0,15.0,0,0.0,
2025-08-07 11:11:03,"Morning Workout",1h 4m,"One Handed Triceps Pull",1,12.5,8.0,0,0.0,
2025-08-07 11:11:03,"Morning Workout",1h 4m,"One Handed Triceps Pull",2,12.5,8.0,0,0.0,
2025-08-07 11:11:03,"Morning Workout",1h 4m,"One Handed Triceps Pull",3,10.0,10.0,0,0.0,
2025-08-10 11:02:18,"Morning Workout",1h 27m,"Single Arm Vertical Iso-Lateral Row (Machine)",W,40.0,10.0,0,0.0,
2025-08-10 11:02:18,"Morning Workout",1h 27m,"Single Arm Vertical Iso-Lateral Row (Machine)",1,70.0,5.0,0,0.0,
2025-08-10 11:02:18,"Morning Workout",1h 27m,"Single Arm Vertical Iso-Lateral Row (Machine)",2,75.0,5.0,0,0.0,
2025-08-10 11:02:18,"Morning Workout",1h 27m,"Single Arm Vertical Iso-Lateral Row (Machine)",3,80.0,3.0,0,0.0,
2025-08-10 11:02:18,"Morning Workout",1h 27m,"Single Arm Vertical Iso-Lateral Row (Machine)",4,60.0,8.0,0,0.0,
2025-08-10 11:02:18,"Morning Workout",1h 27m,"Chin Up",1,10.0,5.0,0,0.0,
2025-08-10 11:02:18,"Morning Workout",1h 27m,"Chin Up",2,10.0,5.0,0,0.0,
2025-08-10 11:02:18,"Morning Workout",1h 27m,"Chin Up",3,10.0,5.0,0,0.0,
2025-08-10 11:02:18,"Morning Workout",1h 27m,"Chin Up",4,5.0,8.0,0,0.0,
2025-08-10 11:02:18,"Morning Workout",1h 27m,"Shoulder Press (Machine)",1,45.0,8.0,0,0.0,
2025-08-10 11:02:18,"Morning Workout",1h 27m,"Shoulder Press (Machine)",2,50.0,6.0,0,0.0,
2025-08-10 11:02:18,"Morning Workout",1h 27m,"Shoulder Press (Machine)",3,55.0,5.0,0,0.0,
2025-08-10 11:02:18,"Morning Workout",1h 27m,"Shoulder Press (Machine)",4,40.0,10.0,0,0.0,
2025-08-10 11:02:18,"Morning Workout",1h 27m,"Upright Row (Barbell)",1,22.0,10.0,0,0.0,
2025-08-10 11:02:18,"Morning Workout",1h 27m,"Upright Row (Barbell)",2,26.0,8.0,0,0.0,
2025-08-10 11:02:18,"Morning Workout",1h 27m,"Upright Row (Barbell)",3,26.0,10.0,0,0.0,
2025-08-10 11:02:18,"Morning Workout",1h 27m,"Preacher Curl (Barbell)",1,22.0,10.0,0,0.0,
2025-08-10 11:02:18,"Morning Workout",1h 27m,"Preacher Curl (Barbell)",2,26.0,8.0,0,0.0,
2025-08-10 11:02:18,"Morning Workout",1h 27m,"Preacher Curl (Barbell)",3,26.0,6.0,0,0.0,
2025-08-10 11:02:18,"Morning Workout",1h 27m,"Cable Crunch",1,42.0,20.0,0,0.0,
2025-08-10 11:02:18,"Morning Workout",1h 27m,"Cable Crunch",2,45.5,20.0,0,0.0,
2025-08-10 11:02:18,"Morning Workout",1h 27m,"Cable Crunch",3,45.5,20.0,0,0.0,
